Ext. 1 detalle	Desc. grupo impositivo	Item	Referencia	Desc. item	Grupo impositivo	Tipo inventario	Desc. tipo inventario	Tipo item	Manufactura	Extensión	Maneja lote	U.M. adic.	Asignación lote	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000444	PT0216	F.ESPECIAL MF 24-3-12+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000445	PT0217	F.ESPECIAL MF 25-5-12+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000446	PT0218	F.ESPECIAL MFE 22-9-0+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000447	PT0219	F.ESPECIAL MF 27-3-3+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000448	PT0220	F.ESPECIAL MF 28-14-10+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000449	PT0221	F.ESPECIAL MF 30-11-10+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000450	PT0222	F.ESPECIAL MFE 27-5-11+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000451	PT0224	F.ESPECIAL MFE 10-25-8+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000452	PT0225	F.ESPECIAL MF 11-29-12+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000453	PT0226	F.ESPECIAL MFE 11-24-9+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000454	PT0227	F.ESPECIAL MF 7-14-29+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000455	PT0228	F.ESPECIAL MFE HDA LAS VEGAS SUERTE 1A	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000456	PT0229	F.ESPECIAL MFE 28-5-15+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000457	PT0230	F.ESPECIAL MFE HDA AGROSAVIA	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000458	PT0231	F.ESPECIAL MFE 8-6-24+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000459	PT0232	F.ESPECIAL MFE HDA KITSUKA 1	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000460	PT0233	F.ESPECIAL MFE 23-9-11+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000461	PT0234	F.ESPECIAL MFE 21-4-11+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000462	PT0235	F.ESPECIAL MFE HDA CHONDULAR	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000463	PT0237	F.ESPECIAL MFE 22-3-0+ EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000464	PT0238	F.ESPECIAL MFE HDA LAS VEGAS SUERTE 4	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000465	PT0239	F.ESPECIAL MFE HDA LA MARGARITA	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000466	PT0242	F.ESPECIAL MF HDA KITSUKA 3	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000467	PT0243	F.ESPECIAL MFE 19-4-10+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000468	PT0244	F.ESPECIAL MFE HDA LLANOGRANDE SUERTE 2	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000469	PT0245	F.ESPECIAL MFE 25-6-13+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000470	PT0246	F.ESPECIAL MFE 10-9-18+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000471	PT0251	F.ESPECIAL MFE HDA CARNALES JIGUALES	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000472	PT0252	F.ESPECIAL MFE 31-79S	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000473	PT0253	F.ESPECIAL MFE 26-20-4S	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000474	PT0256	F.ESPECIAL MFE 24-4-2+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000475	PT0257	F.ESPECIAL MFE 19-4-18	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000476	PT0258	F.ESPECIAL MFE 12 -25- 9	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000477	PT0259	F.ESPECIAL MFE 10- 11- 29	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000478	PT0261	F.ESPECIAL MFE 15-12-20+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000479	PT0262	F.ESPECIAL MFE 24-9-12S+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000480	PT0263	F.ESPECIAL MFE 28-5-0+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000481	PT0264	F.ESPECIAL MFE 23-4-9+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000482	PT0265	F.ESPECIAL MFE 26-11-6+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000483	PT0266	F.ESPECIAL MFE 20-3-14+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000484	PT0267	F.ESPECIAL MFE 31-6-7+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000485	PT0268	F.ESPECIAL MFE 30-11-6+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000486	PT0269	F.ESPECIAL MFE 33-6-6+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000487	PT0270	F.ESPECIAL MFE 28-14-6+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000488	PT0271	F.ESPECIAL MFE 13-6-6+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000489	PT0272	F.ESPECIAL MFE 15-21-1+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000490	PT0273	F.ESPECIAL MFE 6-6-33+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000491	PT0275	F.ESPECIAL MFE 22-7-12+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000492	PT0276	F.ESPECIAL MF 27-6-13+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000493	PT0277	F.ESPECIAL MFE 28-1-11+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000494	PT0278	F.ESPECIAL MFE 29- 10-6 + EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000495	PT0279	F.ESPECIAL MFE 28-5-9+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000496	PT0280	F.ESPECIAL MFE 27-8-9+EM KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000497	PT0282	F.ESPECIAL MF 16-26-12	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000498	PT0283	F.ESPECIAL MFE 24-9-7+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000499	PT0284	F.ESPECIAL MFE 24-6-7+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000500	PT0285	F.ESPECIAL MF 28-1-8+ EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000501	PT0286	F.ESPECIAL MF 23-6-8 + EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000502	PT0287	F.ESPECIAL MF 26-7-6+ EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000503	PT0288	F.ESPECIAL MF 28-1-7+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000504	PT0289	F.ESPECIAL MFE 28-24	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000505	PT0290	F.ESPECIAL MFE 5-8-29+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000506	PT0291	F.ESPECIAL MFE 15-20-2+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000507	PT0292	F.ESPECIAL MFE 27-18-5	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000508	PT0293	F.ESPECIAL MF 33-1-12+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000509	PT0294	F.ESPECIAL MFE 26-2-9-2	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000510	PT0295	F.ESPECIAL MFE 25-4-14+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000511	PT0296	F.ESPECIAL MFE 25-0-8+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000512	PT0297	F.ESPECIAL MF 27-0-14+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000513	PT0298	F.ESPECIAL MF 20-8-10+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000514	PT0299	F.ESPECIAL MF 21-9-9+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000515	PT0300	F.ESPECIAL MF 22-6-7+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000516	PT0301	F.ESPECIAL MF 22-9-9+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000517	PT0302	F.ESPECIAL MFE 15-9-20+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000518	PT0303	F.ESPECIAL MFE 22-8-10+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000519	PT0304	F.ESPECIAL MF 3-13-32+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000520	PT0305	F.ESPECIAL MFE 10-24-14 +EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000521	PT0306	F.ESPECIAL MF 27-3-12+EM X KILO	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000522	PT0308	F.ESPECIAL MFE 22-3-3+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000523	PT0309	F.ESPECIAL MFE 11-25-9+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000524	PT0310	F.ESPECIAL MFE 25-8-16+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000525	PT0311	F.ESPECIAL MF 25-8-14+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000526	PT0312	F.ESPECIAL MFE 18-2-0+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000527	PT0313	F.ESPECIAL MFE 24-2-9+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000528	PT0314	F.ESPECIAL MFE 23-4-16+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000529	PT0315	F.ESPECIAL MF 25-7-7+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000530	PT0316	F.ESPECIAL MF 27-1-8+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000531	PT0317	F.ESPECIAL MFE 21-7-8 + EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000532	PT0319	F.ESPECIAL MF 25-4-17+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000533	PT0320	F.ESPECIAL MFE 28-4-9+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000534	PT0321	F.ESPECIAL MFE 16-21-5+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000535	PT0322	F.ESPECIAL MFE 13-15-10+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000536	PT0323	F.ESPECIAL MFE 11-9-18+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000537	PT0324	F.ESPECIAL MFE 7-8-30+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000538	PT0325	F.ESPECIAL MFE 22-6-3+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000539	PT0327	F.ESPECIAL MFE 22-0-19+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000540	PT0328	F.ESPECIAL MF 32-1-12+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000541	PT0329	F.ESPECIAL MFE 4-9-0+ EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000542	PT0331	F.ESPECIAL MFE 10-6-6+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000543	PT0332	F.ESPECIAL MFE 23-1-18+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000544	PT0333	F.ESPECIAL MF 10-9-30	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000545	PT0334	F.ESPECIAL MFE 31-5-0+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000546	PT0335	F.ESPECIAL MFE 27-20-0+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000547	PT0336	F.ESPECIAL MFE 0-1-0+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000548	PT0337	F.ESPECIAL MFE 19-25-6+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000549	PT0339	F.ESPECIAL MFE 30-9-0+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000550	PT0340	F.ESPECIAL MFE 25-6-0+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000551	PT0342	F.ESPECIAL MFE 26-7-0+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000552	PT0343	F.ESPECIAL MFE 29-6-12+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si y perecedero	B50 	Manual	
